city,code,rank_2026_09_05,choice_2026_09_05,rank_2026_08_04,choice_2026_08_04
Settat,R144185156,4741,2,5273,2
Settat,R147194497,4742,2,5274,2
Settat,J146080190,4743,3,5275,3
Settat,R149162543,4744,3,5276,3
Settat,J147118206,4745,4,5277,4
Settat,J147086662,4746,1,5278,1
Settat,R142182503,4747,2,5279,2
Settat,J141103200,4748,3,5280,3
Settat,F144090073,4749,2,5281,2
Settat,K131449883,4750,3,5282,3
Settat,R138911727,4751,2,5283,2
Settat,J143088151,4752,3,5284,3
Settat,J148083600,4753,3,5285,3
Settat,J149100448,4754,2,5286,2
Settat,R137798520,4755,2,5287,2
Settat,R146158616,4756,2,5288,2
Settat,R143165548,4757,2,5289,2
Settat,J149096740,4758,4,5290,4
Settat,E142216497,4759,4,5291,4
Settat,R144187772,4760,2,5292,2
Settat,J148113312,4761,2,5293,2
Settat,R149189343,4762,2,5294,2
Settat,G134726443,4763,3,5295,3
Settat,R131734324,4764,3,5296,3
Settat,R147187606,4765,4,5297,4
Settat,R143153532,4766,2,5298,2
Settat,E144234497,4767,2,5299,2
Settat,J147101765,4768,3,5300,3
Settat,R147158841,4769,3,5301,3
Settat,R142172507,4770,3,5302,3
Settat,R140132678,4771,2,5303,2
Settat,J149104715,4772,1,5304,1
Settat,R140177033,4773,3,5305,3
Settat,F149100787,4774,2,5306,2
Settat,R142199954,4775,1,5307,1
Settat,R133816866,4776,4,5308,4
Settat,F147092610,4777,1,5309,1
Settat,D149150012,4778,1,5310,1
Settat,R148158516,4779,2,5311,2
Settat,R141183221,4780,2,5312,2
Settat,E135086298,4781,2,5313,2
Settat,K148086224,4782,3,5314,3
Settat,F141097554,4783,1,5315,1
Settat,R148129986,4784,2,5316,2
Settat,R148194483,4785,3,5317,3
Settat,R147129529,4786,3,5318,3
Settat,E149218391,4787,3,5319,3
Settat,J146109461,4788,4,5320,4
Settat,K147064069,4789,1,5321,1
Settat,E137094697,4790,3,5322,3
Settat,C134160421,4791,2,5323,2
Settat,R149159391,4792,2,5324,2
Settat,C143002904,4793,4,5325,4
Settat,R143148269,4794,2,5326,2
Settat,K142089843,4795,4,5327,4
Settat,R145183189,4796,2,5328,2
Settat,J148122752,4797,4,5329,4
Settat,J148108550,4798,2,5330,2
Settat,R148170289,4799,2,5331,2
Settat,R143131514,4800,2,5332,2
Settat,E147230933,4801,3,5333,3
Settat,F144092259,4802,1,5334,1
Settat,E145206530,4803,2,5335,2
Settat,F144085298,4804,1,5336,1
Settat,K142074243,4805,3,5337,3
Settat,F142091865,4806,1,5338,1
Settat,R140171566,4807,2,5339,2
Settat,R148147768,4808,3,5340,3
Settat,J141092226,4809,3,5341,3
Settat,R141181158,4810,1,5342,1
Settat,R149195104,4811,2,5343,2
Settat,J142121241,4812,3,5344,3
Settat,R148169829,4813,1,5345,1
Settat,J146079561,4814,3,5346,3
Settat,K147057296,4815,4,5347,4
Settat,K145060264,4816,3,5348,3
Settat,D130032902,4817,2,5349,2
Settat,F158000079,4818,2,5350,2
Settat,R149199133,4819,2,5351,2
Settat,R146172256,4820,2,5352,2
Settat,J141110481,4821,2,5353,2
Settat,J147114665,4822,4,5354,4
Settat,J147085192,4823,3,5355,3
Settat,E145212793,4824,3,5356,3
Settat,E133086456,4825,3,5357,3
Settat,E143208209,4826,1,5358,1
Settat,K141060887,4827,1,5359,1
Settat,R149134066,4828,2,5360,2
Settat,F132215187,4829,1,5361,1
Settat,E130091529,4830,2,5362,2
Settat,J142085113,4831,4,5363,4
Settat,J148086857,4832,3,5364,3
Settat,R149188461,4833,2,5365,2
Settat,J142088054,4834,2,5366,2
Settat,J147111029,4835,3,5367,3
Settat,R143199899,4836,2,5368,2
Settat,R141206106,4837,1,5369,1
Settat,R140174576,4838,2,5370,2
Settat,R146151178,4839,2,5371,2
Settat,R141193004,4840,2,5372,2
Settat,R142170062,4841,3,5373,3
Settat,R146205984,4842,3,5374,3
Settat,J148111570,4843,1,5375,1
Settat,R149136399,4844,3,5376,3
Settat,J144097782,4845,4,5377,4
Settat,J147092743,4846,4,5378,4
Settat,J143089382,4847,2,5379,2
Settat,R147180131,4848,3,5380,3
Settat,R141150437,4849,2,5381,2
Settat,E130072188,4850,3,5382,3
Settat,E145206421,4851,4,5383,4
Settat,K140089912,4852,2,5384,2
Settat,J145096192,4853,3,5385,3
Settat,R144166293,4854,3,5386,3
Settat,E141214008,4855,4,5387,4
Settat,E148186850,4856,4,5388,4
Settat,J149115218,4857,3,5389,3
Settat,F131274109,4858,1,5390,1
Settat,J140099587,4859,2,5391,2
Settat,R149198862,4860,1,5392,1
Settat,K146057442,4861,4,5393,4
Settat,E144223739,4862,1,5394,1
Settat,J130061941,4863,3,5395,3
Settat,J144089023,4864,2,5396,2
Settat,R148129532,4865,2,5397,2
Settat,J149096269,4866,3,5398,3
Settat,R148149335,4867,2,5399,2
Settat,J143113396,4868,2,5400,2
Settat,K137519319,4869,1,5401,1
Settat,E143235552,4870,4,5402,4
Settat,E132124030,4871,4,5403,4
Settat,J141098057,4872,4,5404,4
Settat,E141036384,4873,4,5405,4
Settat,F147090005,4874,2,5406,2
Settat,R140137172,4875,4,5407,4
Settat,K142081184,4876,1,5408,1
Settat,J141099657,4877,2,5409,2
Settat,E144210057,4878,3,5410,3
Settat,R148132304,4879,3,5411,3
Settat,R142148949,4880,2,5412,2
Settat,R147131231,4881,1,5413,1
Settat,R147131827,4882,3,5414,3
Settat,J143114673,4883,2,5415,2
Settat,R149154483,4884,2,5416,2
Settat,E147233818,4885,4,5417,4
Settat,R142191465,4886,2,5418,2
Settat,J146107716,4887,3,5419,3
Settat,R140181679,4888,1,5420,1
Settat,R145168372,4889,2,5421,2
Settat,R144198708,4890,3,5422,3
Settat,R144182509,4891,2,5423,2
Settat,R148176018,4892,2,5424,2
Settat,R149132318,4893,2,5425,2
Settat,J149120057,4894,1,5426,1
Settat,K140089294,4895,2,5427,2
Settat,F143111956,4896,3,5428,3
Settat,R143096015,4897,2,5429,2
Settat,R141151406,4898,2,5430,2
Settat,L149078823,4899,1,5431,1
Settat,E142237969,4900,3,5432,3
Settat,J137243410,4901,1,5433,1
Settat,F143112130,4902,2,5434,2
Settat,R148204779,4903,2,5435,2
Settat,J146108664,4904,3,5436,3
Settat,F142124884,4905,1,5437,1
Settat,R142165964,4906,2,5438,2
Settat,J131231750,4907,3,5439,3
Settat,R147203165,4908,2,5440,2
Settat,R149203761,4909,2,5441,2
Settat,E149231062,4910,2,5442,2
Settat,R147204799,4911,2,5443,2
Settat,F144097427,4912,2,5444,2
Settat,F141113834,4913,1,5445,1
Settat,R144177594,4914,3,5446,3
Settat,R145190106,4915,1,5447,1
Settat,K146079014,4916,4,5448,4
Settat,R144155319,4917,3,5449,3
Settat,R143180382,4918,2,5450,2
Settat,F141090266,4919,3,5451,3
Settat,R144141765,4920,2,5452,2
Settat,F146119849,4921,2,5453,2
Settat,J147096162,4922,3,5454,3
Settat,D146138052,4923,3,5455,3
Settat,R146148883,4924,2,5456,2
Settat,R148189321,4925,2,5457,2
Settat,R141176731,4926,3,5458,3
Settat,J146099059,4927,4,5459,4
Settat,R141196100,4928,2,5460,2
Settat,E149219888,4929,3,5461,3
Settat,F140099941,4930,1,5462,1
Settat,R139873402,4931,3,5463,3
Settat,R130903734,4932,2,5464,2
Settat,R140204912,4933,1,5465,1
Settat,R135891047,4934,3,5466,3
Settat,R142187994,4935,2,5467,2
Settat,K139424780,4936,3,5468,3
Settat,R146206295,4937,3,5469,3
Settat,F142091609,4938,2,5470,2
Settat,R145133389,4939,2,5471,2
Settat,F132261121,4940,1,5472,1
Settat,F142090298,4941,2,5473,2
Settat,J138361981,4942,3,5474,3
Settat,J146102997,4943,2,5475,2
Settat,R145154353,4944,2,5476,2
Settat,R144185894,4945,1,5477,1
Settat,J145101251,4946,3,5478,3
Settat,R148161409,4947,2,5479,2
Settat,R142122717,4948,2,5480,2
Settat,F143085497,4949,1,5481,1
Settat,R145166891,4950,2,5482,2
Settat,E147233823,4951,3,5483,3
Settat,J144096987,4952,3,5484,3
Settat,B143009633,4953,1,5485,1
Settat,F140105607,4954,1,5486,1
Settat,F144121947,4956,1,5488,1
Settat,E141206348,4957,3,5489,3
Settat,R143156419,4958,2,5490,2
Settat,R143194152,4959,3,5491,3
Settat,J147080476,4960,4,5492,4
Settat,F143105937,4961,4,5493,4
Settat,R149146398,4962,1,5494,1
Settat,R146204308,4963,2,5495,2
Settat,F148095068,4964,1,5496,1
Settat,K147098923,4965,1,5497,1
Settat,K141060963,4966,2,5498,2
Settat,R144191372,4967,2,5499,2
Settat,R145160243,4968,1,5500,1
Settat,R148131788,4969,2,5501,2
Settat,K148080652,4970,2,5502,2
Settat,E141210085,4971,3,5503,3
Settat,R146201676,4972,2,5504,2
Settat,J147121144,4973,3,5505,3
Settat,R149154379,4974,3,5506,3
Settat,R145159737,4975,4,5507,4
Settat,E142237350,4976,2,5508,2
Settat,K140062121,4977,2,5509,2
Settat,E144213374,4978,2,5510,2
Settat,J145096623,4979,4,5511,4
Settat,E145245154,4980,2,5512,2
Settat,R142168446,4981,3,5513,3
Settat,R132872839,4982,2,5514,2
Settat,J148110384,4983,4,5515,4
Settat,J143102033,4984,2,5516,2
Settat,J148094918,4985,2,5517,2
Settat,K141097032,4986,1,5518,1
Settat,E140217455,4987,4,5519,4
Settat,R140158371,4988,2,5520,2
Settat,R146175437,4989,1,5521,1
Settat,J135541688,4990,4,5522,4
Settat,J147109554,4991,2,5523,2
Settat,J120028301,4992,3,5524,3
Settat,R140171046,4993,3,5525,3
Settat,E140209057,4994,3,5526,3
Settat,R146194360,4995,2,5527,2
Settat,J138273574,4996,3,5528,3
Settat,R145170910,4997,4,5529,4
Settat,J145083530,4998,2,5530,2
Settat,R146136314,4999,2,5531,2
Settat,E149215236,5000,3,5532,3
Settat,E141204516,5001,3,5533,3
Settat,R146180620,5002,3,5534,3
Settat,R140198761,5003,1,5535,1
Settat,F146100927,5004,1,5536,1
Settat,J142126283,5005,3,5537,3
Settat,R147203486,5006,2,5538,2
Settat,R148130704,5007,1,5539,1
Settat,D177110861,5008,2,5540,2
Settat,F143116523,5009,2,5541,2
Settat,M140108792,5010,3,5542,3
Settat,R141154534,5011,2,5543,2
Settat,R135917920,5012,3,5544,3
Settat,R147203107,5013,2,5545,2
Settat,J140087441,5014,3,5546,3
Settat,E149221604,5015,3,5547,3
Settat,F140098251,5016,3,5548,3
Settat,R141141856,5017,3,5549,3
Settat,K144094303,5018,1,5550,1
Settat,R140182162,5019,4,5551,4
Settat,E142234903,5020,2,5552,2
Settat,R131820037,5021,1,5553,1
Settat,E149217501,5022,4,5554,4
Settat,J144102245,5023,1,5555,1
Settat,E147230668,5024,3,5556,3
Settat,R145136445,5025,2,5557,2
Settat,E134172896,5026,3,5558,3
Settat,J144125910,5027,3,5559,3
Settat,R147147723,5028,2,5560,2
Settat,J148116888,5029,3,5561,3
Settat,S149077592,5030,4,5562,4
Settat,J148089876,5031,3,5563,3
Settat,R146207362,5032,2,5564,2
Settat,R142128185,5033,2,5565,2
Settat,J138332692,5034,4,5566,4
Settat,J144102188,5035,4,5567,4
Settat,F147098606,5036,1,5568,1
Settat,R146137657,5037,2,5569,2
Settat,F148104337,5038,1,5570,1
Settat,R141181888,5039,2,5571,2
Settat,F141097532,5040,1,5572,1
Settat,E140205749,5041,2,5573,2
Settat,R140183435,5042,2,5574,2
Settat,J140078714,5043,2,5575,2
Settat,R149191780,5044,2,5576,2
Settat,R142195731,5045,2,5577,2
Settat,E147196622,5046,3,5578,3
Settat,F224110735,5047,2,5579,2
Settat,J146102112,5048,1,5580,1
Settat,K134466252,5049,1,5581,1
Settat,R145151931,5050,2,5582,2
Settat,J139241775,5051,3,5583,3
Settat,J147114547,5052,1,5584,1
Settat,R143050366,5053,2,5585,2
Settat,R144206212,5054,1,5586,1
Settat,J148095795,5055,2,5587,2
Settat,R148169120,5056,2,5588,2
Settat,J146112821,5057,3,5589,3
Settat,F145108076,5058,1,5590,1
Settat,R149168971,5059,4,5591,4
Settat,E145232923,5060,2,5592,2
Settat,R142160270,5061,2,5593,2
Settat,J140113595,5062,3,5594,3
Settat,J148096205,5063,3,5595,3
Settat,J149093807,5064,4,5596,4
Settat,E144228450,5065,3,5597,3
Settat,E149213999,5066,3,5598,3
Settat,R142179792,5067,3,5599,3
Settat,J143104738,5068,3,5600,3
Settat,R148147744,5069,2,5601,2
Settat,R140207625,5070,2,5602,2
Settat,J146121827,5071,1,5603,1
Settat,J142108710,5072,4,5604,4
Settat,R145170879,5073,2,5605,2
Settat,F147092622,5074,1,5606,1
Settat,R144202199,5075,1,5607,1
Settat,K141081144,5076,3,5608,3
Settat,R142165050,5077,2,5609,2
Settat,R143164343,5078,2,5610,2
Settat,B147010655,5079,2,5611,2
Settat,F147099285,5080,1,5612,1
Settat,J140107094,5081,1,5613,1
Settat,J146088532,5082,3,5614,3
Settat,R133738853,5083,3,5615,3
Settat,F141099074,5084,1,5616,1
Settat,R147193211,5085,1,5617,1
Settat,F140077660,5086,1,5618,1
Settat,R149152197,5087,1,5619,1
Settat,E141213763,5088,1,5620,1
Settat,R148174913,5089,2,5621,2
Settat,E140221752,5090,2,5622,2
Settat,R149189557,5091,2,5623,2
Settat,J148108494,5092,3,5624,3
Settat,E158000494,5093,3,5625,3
Settat,K148072516,5094,3,5626,3
Settat,E141220889,5095,3,5627,3
Settat,R140202644,5096,2,5628,2
Settat,E147212999,5097,3,5629,3
Settat,F148125107,5098,1,5630,1
Settat,R139749613,5099,2,5631,2
Settat,K146060989,5100,3,5632,3
Settat,J145119811,5101,4,5633,4
Settat,R146196720,5102,1,5634,1
Settat,K142096593,5103,3,5635,3
Settat,R133808616,5104,2,5636,2
Settat,R147173732,5105,2,5637,2
Settat,J140116567,5106,4,5638,4
Settat,E149218171,5107,4,5639,4
Settat,J144088244,5108,4,5640,4
Settat,R143149037,5109,2,5641,2
Settat,J148109485,5110,4,5642,4
Settat,R148174134,5111,4,5643,4
Settat,R145179205,5112,2,5644,2
Settat,J149088252,5113,1,5645,1
Settat,F143116277,5114,2,5646,2
Settat,J148103704,5115,4,5647,4
Settat,R149190691,5116,4,5648,4
Settat,R144136409,5117,2,5649,2
Settat,E143218352,5118,2,5650,2
Settat,H141092794,5119,4,5651,4
Settat,E144223775,5120,2,5652,2
Settat,R145186081,5121,2,5653,2
Settat,J145120816,5122,3,5654,3
Settat,E143209090,5123,2,5655,2
Settat,L147090768,5124,3,5656,3
Settat,R140207579,5125,2,5657,2
Settat,J148096805,5126,4,5658,4
Settat,K141098222,5127,3,5659,3
Settat,R143144932,5128,3,5660,3
Settat,F146093105,5129,3,5661,3
Settat,K140093262,5130,4,5662,4
Settat,J149098147,5131,2,5663,2
Settat,R147130891,5132,2,5664,2
Settat,J149031596,5133,4,5665,4
Settat,R149195127,5134,2,5666,2
Settat,R143166654,5135,2,5667,2
Settat,R148146646,5136,2,5668,2
Settat,J147083575,5137,4,5669,4
Settat,E144217456,5138,2,5670,2
Settat,J141101488,5139,1,5671,1
Settat,R140176928,5140,2,5672,2
Settat,J143108473,5141,2,5673,2
Settat,J148103051,5142,4,5674,4
Settat,R149205995,5143,2,5675,2
Settat,R143143220,5144,2,5676,2
Settat,F147096462,5145,2,5677,2
Settat,J149120633,5146,1,5678,1
Settat,E146189188,5147,1,5679,1
Settat,R143199490,5148,2,5680,2
Settat,J141121282,5149,3,5681,3
Settat,J135348948,5150,4,5682,4
Settat,J149104633,5151,3,5683,3
Settat,J133417663,5152,2,5684,2
Settat,N144084919,5153,4,5685,4
Settat,E149110270,5154,2,5686,2
Settat,J134230326,5155,4,5687,4
Settat,J148119885,5156,1,5688,1
Settat,R141171481,5157,2,5689,2
Settat,R132751265,5158,2,5690,2
Settat,R141176896,5159,1,5691,1
Settat,R147139818,5160,2,5692,2
Settat,E144217202,5161,3,5693,3
Settat,J142119980,5162,1,5694,1
Settat,J131300957,5163,3,5695,3
Settat,R140193160,5164,2,5696,2
Settat,R149175845,5165,2,5697,2
Settat,E145220960,5166,2,5698,2
Settat,E140213445,5167,3,5699,3
Settat,J149099554,5168,4,5700,4
Settat,E144221134,5169,3,5701,3
Settat,R141189206,5170,2,5702,2
Settat,F138190707,5171,1,5703,1
Settat,J140087090,5172,4,5704,4
Settat,R141175940,5173,2,5705,2
Settat,E140215941,5174,3,5706,3
Settat,J143078314,5175,2,5707,2
Settat,R147164170,5176,2,5708,2
Settat,K147065497,5177,1,5709,1
Settat,R148171785,5178,2,5710,2
Settat,D137595705,5179,3,5711,3
Settat,R137917352,5180,2,5712,2
Settat,J149119880,5181,2,5713,2
Settat,E149200739,5182,3,5714,3
Settat,E145244830,5183,3,5715,3
Settat,R145200010,5184,1,5716,1
Settat,M145085101,5185,4,5717,4
Settat,J149107426,5186,4,5718,4
Settat,R141184163,5187,1,5719,1
Settat,D146049669,5188,2,5720,2
Settat,J148100911,5189,3,5721,3
Settat,E138081927,5190,2,5722,2
Settat,J148113314,5191,3,5723,3
Settat,R141165984,5192,1,5724,1
Settat,R146013004,5193,2,5725,2
Settat,K140089917,5194,3,5726,3
Settat,R145199740,5195,1,5727,1
Settat,F139332491,5196,2,5728,2
Settat,R141138690,5197,2,5729,2
Settat,J149119442,5198,1,5730,1
Settat,R142100774,5199,1,5731,1
Settat,R140153692,5200,2,5732,2
Settat,E149088673,5201,3,5733,3
Settat,J141109406,5202,4,5734,4
Settat,R131852419,5203,2,5735,2
Settat,B146009320,5204,3,5736,3
Settat,R137851900,5205,2,5737,2
Settat,R146130849,5206,1,5738,1
Settat,K131483009,5207,2,5739,2
Settat,R147181370,5208,2,5740,2
Settat,R142205048,5209,2,5741,2
Settat,F146111738,5210,1,5742,1
Settat,J137073059,5211,3,5743,3
Settat,E140213137,5212,1,5744,1
Settat,E148143612,5213,4,5745,4
Settat,J148099756,5214,4,5746,4
Settat,E131112721,5215,3,5747,3
Settat,E140214173,5216,4,5748,4
Settat,F148117883,5217,1,5749,1
Settat,R142155427,5218,2,5750,2
Settat,F144121434,5219,1,5751,1
Settat,R146184978,5220,1,5752,1
Settat,R143186210,5221,2,5753,2
Settat,R146181103,5222,1,5754,1
Settat,K147064178,5223,4,5755,4
Settat,J146076834,5224,3,5756,3
Settat,F147094185,5225,1,5757,1
Settat,R145152154,5226,2,5758,2
Settat,E140223817,5227,2,5759,2
Settat,R145152109,5228,2,5760,2
Settat,J145111427,5229,1,5761,1
Settat,F141109947,5230,1,5762,1
Settat,J143097746,5231,4,5763,4
Settat,E145221932,5232,4,5764,4
Settat,F175164962,5233,1,5765,1
Settat,K142063399,5234,2,5766,2
Settat,J148103706,5235,2,5767,2
Settat,F142097016,5236,1,5768,1
Settat,E145222208,5237,3,5769,3
Settat,K146060451,5238,2,5770,2
Settat,F148124023,5239,1,5771,1
Settat,R149189912,5240,2,5772,2
Settat,K141067485,5241,2,5773,2
Settat,J142119058,5242,3,5774,3
Settat,J143075913,5243,2,5775,2
Settat,J144109047,5244,4,5776,4
Settat,R145207508,5245,3,5777,3
Settat,F146097874,5246,2,5778,2
Settat,R146150280,5247,2,5779,2
Settat,F145092275,5248,1,5780,1
Settat,R149177255,5249,1,5781,1
Settat,R140127879,5250,2,5782,2
Settat,J134463353,5251,1,5783,1
Settat,E149224528,5252,4,5784,4
Settat,F143107343,5253,1,5785,1
Settat,L146092386,5254,3,5786,3
Settat,S144062828,5255,4,5787,4
Settat,E134078694,5256,3,5788,3
Settat,E146225281,5257,4,5789,4
Settat,K142090391,5258,3,5790,3
Settat,F149085711,5259,1,5791,1
Settat,R148171779,5260,2,5792,2
Settat,J145107899,5261,3,5793,3
Settat,J134500674,5262,3,5794,3
Settat,J148121470,5263,1,5795,1
Settat,R140201737,5264,2,5796,2
Settat,J148119641,5265,3,5797,3
Settat,P140161710,5266,2,5798,2
Settat,R140200952,5267,3,5799,3
Settat,F141099440,5268,1,5800,1
Settat,E155000088,5269,3,5801,3
Settat,S148085175,5270,2,5802,2
Settat,E140233343,5271,1,5803,1
Settat,K141074457,5272,1,5804,1
Settat,J147093993,5273,2,5805,2
Settat,J148092860,5274,3,5806,3
Settat,J147088512,5275,2,5807,2
Settat,J141082168,5276,4,5808,4
Settat,R130841715,5277,3,5809,3
Settat,E145232924,5278,2,5810,2
Settat,J147099399,5279,3,5811,3
Settat,R145177642,5280,2,5812,2
Settat,F145101610,5281,4,5813,4
Settat,E145235596,5282,2,5814,2
Settat,F146087660,5283,1,5815,1
Settat,R146134990,5284,2,5816,2
Settat,R144169835,5285,3,5817,3
Settat,J149100449,5286,3,5818,3
Settat,K139439039,5287,3,5819,3
Settat,R143137455,5288,2,5820,2
Settat,R145162671,5289,2,5821,2
Settat,J147088382,5290,2,5822,2
Settat,J146089144,5291,1,5823,1
Settat,J144116654,5292,1,5824,1
Settat,F141116572,5293,3,5825,3
Settat,J143116931,5294,3,5826,3
Settat,J140099591,5295,4,5827,4
Settat,R140175521,5296,1,5828,1
Settat,E142221542,5297,3,5829,3
Settat,E131115643,5298,2,5830,2
Settat,F140107593,5299,2,5831,2
Settat,R139765536,5300,2,5832,2
Settat,R143199586,5301,1,5833,1
Settat,K147066091,5302,3,5834,3
Settat,J144093085,5303,3,5835,3
Settat,J147102101,5304,1,5836,1
Settat,J148093765,5305,4,5837,4
Settat,F142106531,5306,1,5838,1
Settat,R149196797,5307,2,5839,2
Settat,F147066607,5308,2,5840,2
Settat,J137270715,5309,4,5841,4
Settat,E134014570,5310,3,5842,3
Settat,F144116706,5311,1,5843,1
Settat,J148081431,5312,3,5844,3
Settat,R143171903,5313,3,5845,3
Settat,R148185418,5314,1,5846,1
Settat,F146084718,5315,1,5847,1
Settat,R149180392,5316,2,5848,2
Settat,K137439415,5317,4,5849,4
Settat,E149220904,5318,4,5850,4
Settat,E146211266,5319,4,5851,4
Settat,R143133987,5320,2,5852,2
Settat,J145072314,5321,2,5853,2
Settat,F161086664,5322,2,5854,2
Settat,J144083605,5323,3,5855,3
Settat,J140116079,5324,3,5856,3
Settat,J144084207,5325,4,5857,4
Settat,L149070931,5326,3,5858,3
Settat,K143057860,5327,3,5859,3
Settat,R146182413,5328,2,5860,2
Settat,R145195467,5329,2,5861,2
Settat,J145101016,5330,3,5862,3
Settat,J148118605,5331,2,5863,2
Settat,R144202845,5332,2,5864,2
Settat,R148045853,5333,2,5865,2
Settat,R141142776,5334,2,5866,2
Settat,J144091942,5335,3,5867,3
Settat,R146177789,5336,2,5868,2
Settat,E141235207,5337,4,5869,4
Settat,R143196522,5338,2,5870,2
Settat,E149176070,5339,3,5871,3
Settat,J143090643,5340,3,5872,3
Settat,R147195373,5341,4,5873,4
Settat,R142146814,5342,2,5874,2
Settat,G142127648,5343,1,5875,1
Settat,R145198320,5344,2,5876,2
Settat,R145162127,5345,2,5877,2
Settat,E147238045,5346,2,5878,2
Settat,E149238091,5347,3,5879,3
Settat,J141102910,5348,2,5880,2
Settat,G145129391,5349,3,5881,3
Settat,E148028161,5350,4,5882,4
Settat,R145138705,5351,2,5883,2
Settat,F146110070,5352,1,5884,1
Settat,R141198069,5353,2,5885,2
Settat,R146190287,5354,3,5886,3
Settat,R144188912,5355,2,5887,2
Settat,E149219893,5356,3,5888,3
Settat,R148185526,5357,2,5889,2
Settat,R149195136,5358,1,5890,1
Settat,R149188183,5359,2,5891,2
Settat,R134872882,5360,3,5892,3
Settat,R140187983,5361,2,5893,2
Settat,E135062776,5362,3,5894,3
Settat,R148193110,5363,2,5895,2
Settat,E143220751,5364,3,5896,3
Settat,J148080773,5365,3,5897,3
Settat,E147208393,5366,3,5898,3
Settat,R148130767,5367,2,5899,2
Settat,R143143946,5368,1,5900,1
Settat,F140034237,5369,1,5901,1
Settat,F143124824,5370,2,5902,2
Settat,J148006939,5371,2,5903,2
Settat,J142088274,5372,1,5904,1
Settat,R148204068,5373,2,5905,2
Settat,J146105237,5374,1,5906,1
Settat,R141176050,5375,1,5907,1
Settat,J142094152,5376,1,5908,1
Settat,R145091280,5377,2,5909,2
Settat,J149085291,5378,3,5910,3
Settat,R147190369,5379,2,5911,2
Settat,R144195996,5380,2,5912,2
Settat,R144190364,5381,2,5913,2
Settat,E143242613,5382,4,5914,4
Settat,J145122298,5383,4,5915,4
Settat,F149110924,5384,1,5916,1
Settat,J146091938,5385,3,5917,3
Settat,G134807816,5386,2,5918,2
Settat,F141116633,5387,2,5919,2
Settat,J149119560,5388,2,5920,2
Settat,R140196476,5389,4,5921,4
Settat,K148097226,5390,2,5922,2
Settat,J140110354,5391,3,5923,3
Settat,P146136465,5392,3,5924,3
Settat,K148072325,5393,4,5925,4
Settat,R137726417,5394,2,5926,2
Settat,J142115839,5395,3,5927,3
Settat,J141110712,5396,4,5928,4
Settat,J141097894,5397,3,5929,3
Settat,E140211271,5398,2,5930,2
Settat,E142227988,5399,3,5931,3
Settat,E147206443,5400,4,5932,4
Settat,J144110348,5401,1,5933,1
Settat,R146190535,5402,1,5934,1
Settat,F144102357,5403,2,5935,2
Settat,R145133725,5404,4,5936,4
Settat,D148117410,5405,3,5937,3
Settat,F132224339,5406,3,5938,3
Settat,J137258473,5407,3,5939,3
Settat,F144111949,5408,1,5940,1
Settat,F134192504,5409,1,5941,1
Settat,J144100388,5410,4,5942,4
Settat,K143084846,5411,3,5943,3
Settat,E147237920,5412,2,5944,2
Settat,J140098653,5413,4,5945,4
Settat,R148140088,5414,2,5946,2
